TAXID,GENUSNAME,SPECIESNAME,STRAIN,DBNAME,FILEPATH,chromosome_count,avg_length_chromosomes,max_length_chromosomes,min_length_chromosomes,contig_count,avg_length_contig,max_length_contig,min_length_contig,mtDNA_count,avg_length_mtDNA,max_length_mtDNA,min_length_mtDNA,plasmid_count,avg_length_plasmids,max_length_plasmids,min_length_plasmids
129314,colletotrichum,falcatum,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Colfa1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1162,42845,441560,1024,0,0,0,0,0,0,0,0
1445577,colletotrichum,"fioriniae pj7","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Colfi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209918,colletotrichum,godetiae,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Colgo1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,194,270050,2715624,1262,0,0,0,0,0,0,0,0
645133,colletotrichum,"graminicola m1.001","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Colgr1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,653,80153,1850100,2029,0,0,0,0,0,0,0,0
759273,colletotrichum,"higginsianum imi 349063","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Colhig2_AssemblyScaffolds_Repeatmasked.fasta
",12,4208150,6128817,655440,0,0,0,0,0,0,0,0,0,0,0,0
145971,colletotrichum,lupini,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Collu1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,116,513732,2982412,3451,0,0,0,0,0,0,0,0
681940,colletotrichum,navitas,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Colna1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,703,75654,2615962,1065,0,0,0,0,0,0,0,0
1460502,colletotrichum,"nymphaeae sa-01","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Colny1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209926,colletotrichum,orchidophilum,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Color1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,321,153416,856087,3875,0,0,0,0,0,0,0,0
359342,colletotrichum,phormii,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Colph1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,71,738067,4761342,2165,0,0,0,0,0,0,0,0
1209931,colletotrichum,salicis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Colsa1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703756,colletotrichum,simmondsii,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Colsi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500509,colletotrichum,somersetense,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Colso1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1012,53787,900185,1023,0,0,0,0,0,0,0,0
1173701,colletotrichum,sublineola,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Colsu1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1434,33184,746961,1017,0,0,0,0,0,0,0,0
708197,colletotrichum,tofieldiae,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Colto1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1046,51234,874019,204,0,0,0,0,0,0,0,0
1216348,colletotrichum,zoysiae,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Colzo1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,617,76495,777827,1027,0,0,0,0,0,0,0,0
1168221,coniosporium,"apollinis cbs 100218","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Conap1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,169,171913,1093954,1436,0,0,0,0,0,0,0,0
796925,conidiobolus,"coronatus nrrl 28638","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Conco1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1050,38762,557216,2043,0,0,0,0,0,0,0,0
1571157,coniochaeta,"sp. 2t2.1","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Conioc1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,95,793795,4706631,6275,0,0,0,0,0,0,0,0
177197,coniochaeta,ligniaria,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Conli1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177197,coniochaeta,ligniaria,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Conlig1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,135,318423,4706361,1106,0,0,0,0,0,0,0,0
85977,coniophora,olivacea,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Conol1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,863,45920,797322,1016,0,0,0,0,0,0,0,0
1450552,coniochaeta,"sp. pmi_546","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/ConPMI546_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,37,918691,4405325,1051,0,0,0,0,0,0,0,0
741705,coniophora,"puteana rwd-64-598 ss2","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Conpu1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,210,208695,4633139,2057,0,0,0,0,0,0,0,0
1314799,conidiobolus,"thromboides fsu 785","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Conth1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,799,31272,419739,1024,0,0,0,0,0,0,0,0
980116,coprinellus,angulatus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Copang1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,517,183561,2260095,1153,0,0,0,0,0,0,0,0
1132390,coprinopsis,"cinerea amutbmut pab1-1","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Copci_AmutBmut1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,944,36564,631597,1015,0,0,0,0,0,0,0,0
230819,coprinopsis,marcescibilis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Copmar1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,817,48308,1455539,1023,0,0,0,0,0,0,0,0
71717,coprinellus,micaceus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Copmic2_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,704,111491,2285416,3235,0,0,0,0,0,0,0,0
575509,coprinellus,pellucidus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Coppel1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1355,31110,870861,1021,0,0,0,0,0,0,0,0
5346,coprinopsis,cinerea,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Coprinopsis_cinerea.masked.fasta
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71723,coprinopsis,sclerotiger,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Copscl1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,249,124215,1423326,1443,0,0,0,0,0,0,0,0
59586,corynespora,cassiicola,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Corca1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,244,186417,4830838,1051,0,0,0,0,0,0,0,0
1149754,cortinarius,"glaucopus at 2004 276","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Corgl3_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,769,83488,2840081,1015,0,0,0,0,0,0,0,0
45810,corollospora,maritima,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Corma2_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,866,43300,668122,1020,0,0,0,0,0,0,0,0
983644,cordyceps,"militaris cm01","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Cormi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,32,1022767,6352718,1035,0,0,0,0,0,0,0,0
1954473,crassisporium,funariophilum,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Crafun1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,41,918039,3830137,9620,0,0,0,0,0,0,0,0
179855,crepidotus,variabilis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Crevar1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,435,89949,1527100,1042,0,0,0,0,0,0,0,0
708437,cronartium,"quercuum f. sp. fusiforme g11","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Croqu1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1198,65190,1914558,1032,0,0,0,0,0,0,0,0
68775,crucibulum,laeve,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Crula1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,574,79036,3331081,1022,0,0,0,0,0,0,0,0
57679,cutaneotrichosporon,curvatus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Crycu1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,16,1261931,5328814,1842,0,0,0,0,0,0,0,0
214684,cryptococcus,"neoformans var. neoformans jec21","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Cryne_JEC21_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660469,cryphonectria,"parasitica ep155","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Cryphonectria_parasiticav2.nuclearAssembly.masked
",0,0,0,0,26,1720969,7586019,2783,0,0,0,0,0,0,0,0
940279,cryptodiaporthe,populea,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Crypo1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,894,64601,559814,1325,0,0,0,0,0,0,0,0
1907526,cryptodiaporthe,"sp. az0812","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Crypto1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,76,555948,3931549,2668,0,0,0,0,0,0,0,0
235443,cryptococcus,"neoformans var. grubii h99","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Cryptococcus_neoformans_H99.masked.fasta
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104414,solicoccozyma,terricola,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Cryte1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,156,150742,1771686,1038,0,0,0,0,0,0,0,0
89929,naganishia,vishniacii,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Cryvi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,50,401682,1876375,1241,0,0,0,0,0,0,0,0
104416,filobasidium,wieringae,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Crywi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,108,184584,933351,1381,0,0,0,0,0,0,0,0
45142,cucurbitaria,berberidis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Cucbe1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,42,799107,7393186,1061,0,0,0,0,0,0,0,0
76405,cunninghamella,echinulata,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Cunech1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,2567,11459,98672,1018,0,0,0,0,0,0,0,0
68777,cyathus,striatus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Cyastr2_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1562,59207,2162063,1819,0,0,0,0,0,0,0,0
983966,cyberlindnera,"jadinii nrrl y-1542","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Cybja1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,76,174707,1959400,1038,0,0,0,0,0,0,0,0
394432,cylindrobasidium,torrendii,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Cylto1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1149,28028,538170,1021,0,0,0,0,0,0,0,0
1220924,cyphellophora,"europaea cbs 101466","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Cypeu1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,19,1447014,3814959,2402,0,0,0,0,0,0,0,0
467946,cystostereum,murrayi,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Cysmur1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,24,1367808,4138056,31468,0,0,0,0,0,0,0,0
252740,valsa,sordida,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Cytch1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,100,370739,3128076,3250,0,0,0,0,0,0,0,0
1883072,cytidiella,melzeri,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Cytmel1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,941,54857,589360,1234,0,0,0,0,0,0,0,0
1079267,dactylonectria,estremocensis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Daces1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,115,570316,5530390,1260,0,0,0,0,0,0,0,0
1858805,dacryopinax,primogenitus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Dacsp1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,99,303955,2156734,2053,0,0,0,0,0,0,0,0
1314783,daedalea,"quercina l-15889","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Daequ1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,357,93529,1394708,1067,0,0,0,0,0,0,0,0
1001832,daldinia,"sp. ec12","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/DalEC12_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,398,96234,2576333,1028,0,0,0,0,0,0,0,0
284592,debaryomyces,"hansenii cbs767","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Debha1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184978,decorospora,gaudefroyi,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Decga1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,699,44342,670903,1019,0,0,0,0,0,0,0,0
747657,brettanomyces,"bruxellensis cbs 2499","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Dekbr2_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,84,162523,2934853,1047,0,0,0,0,0,0,0,0
1504671,delitschia,confertaspora,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Delco1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,764,41365,277209,1050,0,0,0,0,0,0,0,0
147560,delphinella,strobiligena,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Delst1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,17,1741890,2919423,110918,0,0,0,0,0,0,0,0
1314803,dendrothele,bispora,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Denbi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,3942,33616,1625605,1017,0,0,0,0,0,0,0,0
256645,dendryphion,nanum,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Denna1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,59,707067,4874299,2383,0,0,0,0,0,0,0,0
1883078,dentipellis,"sp. kuc8613","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Densp1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,425,87600,2979200,1042,0,0,0,0,0,0,0,0
1214573,diaporthe,ampelina,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Diaam1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,2383,20143,879455,218,0,0,0,0,0,0,0,0
101130,dichotomocladium,elegans,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Dicele1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,185,218081,2463169,1394,0,0,0,0,0,0,0,0
732165,dichomitus,"squalens lyad-421 ss1","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Dicsq1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,542,80445,3479174,2043,0,0,0,0,0,0,0,0
114155,dichomitus,squalens,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Dicsqu18370_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,439,90843,1582430,1034,0,0,0,0,0,0,0,0
114155,dichomitus,squalens,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Dicsqu463_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1259,29701,804009,1018,0,0,0,0,0,0,0,0
114155,dichomitus,squalens,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Dicsqu464_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,467,86000,2400372,1019,0,0,0,0,0,0,0,0
1150837,didymella,"exigua cbs 183.55","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Didex1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,176,199295,1735392,1135,0,0,0,0,0,0,0,0
259522,didymella,maydis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Didma1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,2072,15958,276970,203,0,0,0,0,0,0,0,0
372059,didymocrea,sadasivanii,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Didsa1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,809,56598,626996,1083,0,0,0,0,0,0,0,0
215637,dimargaris,cristalligena,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/DimcrSC1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603311,dioszegia,cryoxerica,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Diocr1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,865,46602,440797,1046,0,0,0,0,0,0,0,0
420778,diplodia,seriata,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Dipse1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,694,54252,996029,304,0,0,0,0,0,0,0,0
1314786,dissoconium,"aciculare cbs 342.82","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Disac1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,54,498430,3024544,1098,0,0,0,0,0,0,0,0
675120,dothistroma,"septosporum nze10","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Dotse1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,20,1540565,5213829,3004,0,0,0,0,0,0,0,0
1392245,dothidotthia,"symphoricarpi cbs 119687","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Dotsy1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,59,591938,2031147,1110,0,0,0,0,0,0,0,0
239200,earliella,scabrosa,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Earsca1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,50,1048207,5502514,2314,0,0,0,0,0,0,0,0
1211726,elmerina,caryae,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Elmca1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,533,75228,1278164,1035,0,0,0,0,0,0,0,0
302913,elsinoe,ampelina,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Elsamp1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,161,178096,3353951,1086,0,0,0,0,0,0,0,0
284813,encephalitozoon,"cuniculi gb-m1","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Enccu1_AssemblyScaffolds_Repeatmasked.fasta
",11,210929,271331,197217,0,0,0,0,0,0,0,0,0,0,0,0
907965,encephalitozoon,"hellem atcc 50504","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Enche1_AssemblyScaffolds_Repeatmasked.fasta
",12,170245,244306,67578,0,0,0,0,0,0,0,0,0,0,0,0
876142,encephalitozoon,"intestinalis atcc 50506","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Encin1_AssemblyScaffolds_Repeatmasked.fasta
",11,182632,238246,162623,0,0,0,0,0,0,0,0,0,0,0,0
1178016,encephalitozoon,"romaleae sj-2008","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Encro1_AssemblyScaffolds_Repeatmasked.fasta
",13,152614,233410,66368,0,0,0,0,0,0,0,0,0,0,0,0
1263415,endocarpon,"pusillum z07020","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/EndpusZ1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,908,41305,814576,2033,0,0,0,0,0,0,0,0
481877,enterocytozoon,"bieneusi h348","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Entbi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1733,2260,207012,93,0,0,0,0,0,0,0,0
281842,entophlyctis,helioformis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Enthel1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,792,39591,458218,1071,0,0,0,0,0,0,0,0
97380,entoleuca,mammata,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Entma1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,203,235808,1276085,1974,0,0,0,0,0,0,0,0
1392243,eremomyces,"bilateralis cbs 781.70","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Erebi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,95,286808,2429747,1144,0,0,0,0,0,0,0,0
1397323,erythrobasidium,"hasegawianum atcc 9536","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Eryha1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,158,261184,2664589,1198,0,0,0,0,0,0,0,0
52586,erysiphe,necator,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Erynec1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,5935,8973,191270,506,0,0,0,0,0,0,0,0
1388766,aspergillus,"ruber cbs 135680","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Eurhe1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,110,243022,1595155,1111,0,0,0,0,0,0,0,0
1287681,eutypa,"lata ucrel1","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Eutla1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,2334,23468,267927,208,0,0,0,0,0,0,0,0
5219,exidia,glandulosa,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Exigl1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1727,45906,1693587,1017,0,0,0,0,0,0,0,0
91920,exophiala,alcalophila,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Exoalc1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,51,592906,2306754,1199,0,0,0,0,0,0,0,0
91920,exophiala,alcalophila,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Exoalc1_J33_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,40,753155,3219395,23427,0,0,0,0,0,0,0,0
1182545,exophiala,"aquamarina cbs 119918","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Exoaq1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,151,279204,5442266,1030,0,0,0,0,0,0,0,0
858893,exophiala,"dermatitidis nih/ut8656","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Exode1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,10,2672048,4305895,258224,0,0,0,0,0,0,0,0
1493668,exobasidium,maculosum,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Exomac1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,185,121839,2704538,1233,0,0,0,0,0,0,0,0
212818,exophiala,mesophila,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Exome1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,9,3288859,6224869,238262,0,0,0,0,0,0,0,0
215243,exophiala,oligosperma,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Exool1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,143,271114,4534743,1211,0,0,0,0,0,0,0,0
1016849,exophiala,sideris,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Exosi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,5,5983176,10083565,4568482,0,0,0,0,0,0,0,0
91928,exophiala,spinifera,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Exosp1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,28,1192196,6271862,1161,0,0,0,0,0,0,0,0
1314671,exobasidium,"vaccinii mpitm","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Exova1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,119,144805,1999942,1150,0,0,0,0,0,0,0,0
348802,exophiala,xenobiotica,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Exoxe1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,15,2123557,5633616,1107,0,0,0,0,0,0,0,0
5610,fellomyces,penicillatus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Felpe1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,22,970390,4284969,1513,0,0,0,0,0,0,0,0
914049,fenestella,fenestrata,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Fenfe1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,26,1275391,3745015,12896,0,0,0,0,0,0,0,0
1329386,fennellomyces,"sp. t-0311","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Fenlin1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,236,197253,2035769,1686,0,0,0,0,0,0,0,0
57688,fibulobasidium,inconspicuum,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Fibin1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,31,663729,1823290,5875,0,0,0,0,0,0,0,0
1078123,fibroporia,"radiculosa tffh 294","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Fibra1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,861,33424,351919,3044,0,0,0,0,0,0,0,0
436010,fibularhizoctonia,"sp. cbs 109695","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Fibsp1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1918,50304,1779556,1016,0,0,0,0,0,0,0,0
1128425,fistulina,"hepatica atcc 64428","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Fishe1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,588,58708,1584240,1025,0,0,0,0,0,0,0,0
40442,fomes,fomentarius,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Fomfom1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,26,1597356,4988734,7157,0,0,0,0,0,0,0,0
